MOLREGNO	CHEMBLID	SYNONYMS	MAX_PHASE	MOLWEIGHT	ALOGP	PSA	HBA	HBD	RO5	RTB	RO3	ACD_MOST_APKA	ACD_MOST_BPKA	ACD_LOGP	ACD_LOGD	AROMATIC_RINGS	HEAVY_ATOMS	QED_WEIGHTED	HBA_LIPINSKI	HBD_LIPINSKI	NUM_LIPINSKI_RO5_VIOLATIONS	MW_MONOISOTOPIC	MOLECULAR_SPECIES	FULL_MOLFORMULA	CANONICAL_SMILES
1574080	CHEMBL2409655		0	601.57	-2.78	307.84	15	6	3	10	N	6.85		4.16	3.36	1	40	.07	18	7	2	601.0897	NEUTRAL	C20H23N7O11S2	CN1C=C(O)C(=O)C=C1C(=O)NC[C@@H]2[C@H](NC(=O)\C(=N/OC(C)(C)C(=O)O)\c3csc(N)n3)C(=O)N2S(=O)(=O)O
1574081	CHEMBL2409656		0	645.58	-3.3	345.14	17	7	3	12	N		5.69	3.55	3.54	1	43	.05	20	8	2	645.0795	NEUTRAL	C21H23N7O13S2	CC(C)(O\N=C(/C(=O)N[C@H]1[C@@H](CNC(=O)C2=CC(=O)C(=CN2CC(=O)O)O)N(C1=O)S(=O)(=O)O)\c3csc(N)n3)C(=O)O
1574082	CHEMBL2409657		0	663.64	-1.11	307.84	15	6	3	11	N		3.75	.93	.93	2	45	.07	18	7	2	663.1053	NEUTRAL	C25H25N7O11S2	CC(C)(O\N=C(/C(=O)N[C@H]1[C@@H](CNC(=O)C2=CC(=O)C(=CN2c3ccccc3)O)N(C1=O)S(=O)(=O)O)\c4csc(N)n4)C(=O)O
1574083	CHEMBL2409658		0	616.58	-3.67	319.87	16	7	3	11	N		3.77	.85	.85	1	41	.05	19	8	2	616.1006	NEUTRAL	C20H24N8O11S2	CNN1C=C(O)C(=O)C=C1C(=O)NC[C@@H]2[C@H](NC(=O)\C(=N/OC(C)(C)C(=O)O)\c3csc(N)n3)C(=O)N2S(=O)(=O)O
1574084	CHEMBL2409659		0	588.53	-2.86	313.83	15	6	3	10	N		8.46	3.89	2.87	1	39	.07	18	7	2	588.0581	NEUTRAL	C19H20N6O12S2	CC(C)(O\N=C(/C(=O)N[C@H]1[C@@H](CNC(=O)C2=CC(=O)C(=CO2)O)N(C1=O)S(=O)(=O)O)\c3csc(N)n3)C(=O)O
1574085	CHEMBL2409660		0	658.62	-2.78	340.1	16	8	3	11	N			4.86	4.86	1	44	.05	20	9	2	658.1112		C22H26N8O12S2	Nc1nc(cs1)\C(=N\OC2(CCCC2)C(=O)O)\C(=O)N[C@H]3[C@@H](CNC(=O)NCC4=CC(=O)C(=CN4O)O)N(C3=O)S(=O)(=O)O
1574086	CHEMBL2409661		0	672.64	-2.33	340.1	16	8	3	11	N	10		3.53	3.53	1	45	.05	20	9	2	672.1268	NEUTRAL	C23H28N8O12S2	Nc1nc(cs1)\C(=N\OC2(CCCCC2)C(=O)O)\C(=O)N[C@H]3[C@@H](CNC(=O)NCC4=CC(=O)C(=CN4O)O)N(C3=O)S(=O)(=O)O
1574087	CHEMBL2409662		0	632.58	-3.69	340.1	16	8	3	13	N	10		3.41	3.41	1	42	.03	20	9	2	632.0955	NEUTRAL	C20H24N8O12S2	Nc1nc(cs1)\C(=N\OCCCC(=O)O)\C(=O)N[C@H]2[C@@H](CNC(=O)NCC3=CC(=O)C(=CN3O)O)N(C2=O)S(=O)(=O)O
1574185	CHEMBL2409759		0	647.6	-4.07	352.13	16	9	3	11	N	11.22	9.13	4.01	2.33	1	43	.04	21	10	2	647.1064	BASE	C20H25N9O12S2	CC(C)(O\N=C(/C(=O)N[C@H]1[C@@H](CNC(=O)NCC2=CC(=O)C(=CN2O)O)N(C1=O)S(=O)(=O)O)\c3csc(N)n3)C(=O)NO
1574186	CHEMBL2409760		0	628.56	-4.86	357.26	17	8	3	11	N	11.32	8.93	4.76	3.05	2	42	.05	22	9	2	628.0867	BASE	C18H20N12O10S2	Nc1nc(cs1)\C(=N\OCc2nnn[nH]2)\C(=O)N[C@H]3[C@@H](CNC(=O)NCC4=CC(=O)C(=CN4O)O)N(C3=O)S(=O)(=O)O
1574187	CHEMBL2409761		0	622.59	-1.97	302.8	14	7	3	10	N		9.13	5.2	3.58	2	42	.07	18	8	2	622.09	BASE	C22H22N8O10S2	Nc1nc(cs1)\C(=N\Oc2ccccc2)\C(=O)N[C@H]3[C@@H](CNC(=O)NCC4=CC(=O)C(=CN4O)O)N(C3=O)S(=O)(=O)O
1574188	CHEMBL2409762		0	614.61	-2.33	302.8	14	7	3	10	N		8.46	3.89	2.87	1	41	.06	18	8	2	614.1213	NEUTRAL	C21H26N8O10S2	Nc1nc(cs1)\C(=N\OC2CCCC2)\C(=O)N[C@H]3[C@@H](CNC(=O)NCC4=CC(=O)C(=CN4O)O)N(C3=O)S(=O)(=O)O
1574189	CHEMBL2409763		0	643.63	-3.48	343.93	15	7	3	11	N	11.94		4.16	4.16	2	42	.05	19	8	2	643.0574	NEUTRAL	C20H21N9O10S3	Nc1nc(cs1)\C(=N\OCc2cscn2)\C(=O)N[C@H]3[C@@H](CNC(=O)NCC4=CC(=O)C(=CN4O)O)N(C3=O)S(=O)(=O)O
1574190	CHEMBL2409764		0	590.54	-4.28	323.03	15	8	3	11	N			1.28	1.28	1	39	.04	19	9	2	590.0849	NEUTRAL	C18H22N8O11S2	Nc1nc(cs1)\C(=N\OCCO)\C(=O)N[C@H]2[C@@H](CNC(=O)NCC3=CC(=O)C(=CN3O)O)N(C2=O)S(=O)(=O)O
1574191	CHEMBL2409765		0	668.63	-4.28	365.55	17	8	3	13	N	13.9	5.04	2.41	2.41	1	43	.04	21	9	2	668.0625	NEUTRAL	C19H24N8O13S3	CC(C)(O\N=C(/C(=O)N[C@H]1[C@@H](CNS(=O)(=O)NCC2=CC(=O)C(=CN2O)O)N(C1=O)S(=O)(=O)O)\c3csc(N)n3)C(=O)O
1574192	CHEMBL2409766		0	627.56	-2.45	329.67	17	6	3	10	N		9.58	4.83	2.71	2	42	.07	20	7	2	627.0802	BASE	C20H21N9O11S2	CC(C)(O\N=C(/C(=O)N[C@H]1[C@@H](Cn2cc(nn2)C3=CC(=O)C(=CN3O)O)N(C1=O)S(=O)(=O)O)\c4csc(N)n4)C(=O)O
1574193	CHEMBL2409767		0	671.62	-2.8	338.91	18	6	3	13	N		8.14	3.26	2.53	2	45	.05	21	7	2	671.1064	NEUTRAL	C22H25N9O12S2	CC(C)(O\N=C(/C(=O)N[C@H]1[C@@H](Cn2cc(COCC3=CC(=O)C(=CN3O)O)nn2)N(C1=O)S(=O)(=O)O)\c4csc(N)n4)C(=O)O
1574194	CHEMBL2409768		0	709.66	-2.59	352.99	18	8	3	13	N	13.05	9.13	3.02	1.35	2	48	.05	21	9	2	709.1221	BASE	C25H27N9O12S2	CC(C)(O\N=C(/C(=O)N[C@H]1[C@@H](CNc2cc(ccn2)C(=O)NCC3=CC(=O)C(=CN3O)O)N(C1=O)S(=O)(=O)O)\c4csc(N)n4)C(=O)O
1574195	CHEMBL2409769		0	604.53	-4.26	340.1	16	8	3	11	N		1.23	2.72	2.72	1	40	.05	20	9	2	604.0642	NEUTRAL	C18H20N8O12S2	Nc1nc(cs1)\C(=N\OCC(=O)O)\C(=O)N[C@H]2[C@@H](CNC(=O)NCC3=CC(=O)C(=CN3O)O)N(C2=O)S(=O)(=O)O
1574196	CHEMBL2409770		0	660.63	-2.54	340.1	16	8	3	13	N		1.84	5.63	5.63	1	44	.05	20	9	2	660.1268	NEUTRAL	C22H28N8O12S2	CC(C)C[C@H](O\N=C(/C(=O)N[C@H]1[C@@H](CNC(=O)NCC2=CC(=O)C(=CN2O)O)N(C1=O)S(=O)(=O)O)\c3csc(N)n3)C(=O)O
1574197	CHEMBL2409771		0	694.65	-2.22	340.1	16	8	3	13	N	8.57	2.64	3.13	3.06	2	47	.05	20	9	2	694.1112	NEUTRAL	C25H26N8O12S2	Nc1nc(cs1)\C(=N\O[C@@H](Cc2ccccc2)C(=O)O)\C(=O)N[C@H]3[C@@H](CNC(=O)NCC4=CC(=O)C(=CN4O)O)N(C3=O)S(=O)(=O)O
1574198	CHEMBL2409772		0	644.59	-3.24	340.1	16	8	3	11	N			2.15	2.15	1	43	.05	20	9	2	644.0955	NEUTRAL	C21H24N8O12S2	Nc1nc(cs1)\C(=N\OC2(CCC2)C(=O)O)\C(=O)N[C@H]3[C@@H](CNC(=O)NCC4=CC(=O)C(=CN4O)O)N(C3=O)S(=O)(=O)O
1574200	CHEMBL2407118		0	632.58	-3.46	340.1	16	8	3	11	N		5.41	4.99	4.98	1	42	.05	20	9	2	632.0955	NEUTRAL	C20H24N8O12S2	CC(C)(O\N=C(/C(=O)N[C@H]1[C@@H](CNC(=O)NCC2=CC(=O)C(=CN2O)O)N(C1=O)S(=O)(=O)O)\c3csc(N)n3)C(=O)O
1575094	CHEMBL2413865		0	513.6	.17	160	10	2	1	11	N	13.02	9.34	10.28	8.38	0	35	.22	11	2	1	513.2145	BASE	C23H35N3O8S	CC(C)OC(=O)OC(C)OC(=O)C1=C(S[C@@H]2CN[C@@H](C2)C(=O)N(C)C)[C@H](C)[C@@H]3[C@@H]([C@@H](C)O)C(=O)N13
1575095	CHEMBL2413866		0	573.66	1.41	160	10	2	1	11	N	13.95		9.26	9.26	1	40	.23	11	2	1	573.2145	NEUTRAL	C28H35N3O8S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OCOC(=O)O[C@H]3CCc4ccccc34)S[C@@H]5CN[C@@H](C5)C(=O)N(C)C
1575096	CHEMBL2413867		0	573.66	1.41	160	10	2	1	11	N	8.65	6.16	4.93	4.88	1	40	.23	11	2	1	573.2145	NEUTRAL	C28H35N3O8S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OCOC(=O)O[C@@H]3CCc4ccccc34)S[C@@H]5CN[C@@H](C5)C(=O)N(C)C
1575097	CHEMBL2413868		0	587.68	1.87	160	10	2	1	11	N			3.96	3.96	1	41	.22	11	2	1	587.2301	NEUTRAL	C29H37N3O8S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OCOC(=O)O[C@H]3CCCc4ccccc34)S[C@@H]5CN[C@@H](C5)C(=O)N(C)C
1575098	CHEMBL2413869		0	587.68	1.87	160	10	2	1	11	N	3.85	2.27	5.09	2.08	1	41	.22	11	2	1	587.2301	ACID	C29H37N3O8S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OCOC(=O)O[C@@H]3CCCc4ccccc34)S[C@@H]5CN[C@@H](C5)C(=O)N(C)C
1575099	CHEMBL2413870		0	601.71	2.32	160	10	2	1	11	N		10.57	4.64	1.8	1	42	.17	11	2	1	601.2458	BASE	C30H39N3O8S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OCOC(=O)O[C@H]3CCCCc4ccccc34)S[C@@H]5CN[C@@H](C5)C(=O)N(C)C
1575100	CHEMBL2413087		0	601.71	2.32	160	10	2	1	11	N		2.76	4.57	4.57	1	42	.17	11	2	1	601.2458	NEUTRAL	C30H39N3O8S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OCOC(=O)O[C@@H]3CCCCc4ccccc34)S[C@@H]5CN[C@@H](C5)C(=O)N(C)C
1575101	CHEMBL2413871		0	615.74	2.5	160	10	2	1	11	N		2.76	4.66	4.66	1	43	.16	11	2	1	615.2614	NEUTRAL	C31H41N3O8S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OC(C)OC(=O)O[C@H]3CCCCc4ccccc34)S[C@@H]5CN[C@@H](C5)C(=O)N(C)C
1575102	CHEMBL2413872		0	643.75	2.12	168.29	10	1	1	11	N		2.76	3.87	3.87	1	45	.16	12	1	1	643.2564	NEUTRAL	C32H41N3O9S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OCOC(=O)O[C@H]3CCCCc4ccccc34)S[C@H]5C[C@H](N(C5)C(=O)C)C(=O)N(C)C
1575103	CHEMBL2413873		0	573.66	1.28	160	10	2	1	11	N	6.59	6.01	4.08	3.21	1	40	.22	11	2	1	573.2145	NEUTRAL	C28H35N3O8S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OCOC(=O)OC3Cc4ccccc4C3)S[C@@H]5CN[C@@H](C5)C(=O)N(C)C
1575104	CHEMBL2413874		0	587.68	1.73	160	10	2	1	11	N	6.58	6.01	6.11	5.24	1	41	.22	11	2	1	587.2301	NEUTRAL	C29H37N3O8S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OCOC(=O)OC3CCc4ccccc4C3)S[C@@H]5CN[C@@H](C5)C(=O)N(C)C
1575105	CHEMBL2413875		0	601.71	2.19	160	10	2	1	11	N			7.83	7.83	1	42	.17	11	2	1	601.2458	NEUTRAL	C30H39N3O8S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OCOC(=O)OC3CCCc4ccccc4C3)S[C@@H]5CN[C@@H](C5)C(=O)N(C)C
1578040	CHEMBL2419261		0	492.5	2.32	147.53	8	2	0	7	N	10.77	7.01	3.78	3.63	2	35	.34	9	2	0	492.0991	NEUTRAL	C25H20N2O7S	OC(=O)C1=C(COc2ccc3C=CC(=O)Oc3c2)CS[C@@H]4[C@H](NC(=O)Cc5ccccc5)C(=O)N14
1578041	CHEMBL2419262		0	508.5	1.21	158.52	8	2	1	7	N	13.69	7.44	1.98	1.78	2	36	.32	10	2	0	508.094	NEUTRAL	C25H20N2O8S	OC(=O)C1=C(COc2ccc3C=CC(=O)Oc3c2)C[S+]([O-])[C@@H]4[C@H](NC(=O)Cc5ccccc5)C(=O)N14
1578042	CHEMBL2419263		0	524.5	1.3	164.76	9	2	1	7	N		3.57	1.59	1.59	2	37	.31	11	2	1	524.089	NEUTRAL	C25H20N2O9S	OC(=O)C1=C(COc2ccc3C=CC(=O)Oc3c2)CS(=O)(=O)[C@@H]4[C@H](NC(=O)Cc5ccccc5)C(=O)N14
1582510	CHEMBL2430463		0	505.95	5.89	94.9	5	1	2	5	N	8.73		3.92	3.82	5	37	.24	7	1	1	505.1306	NEUTRAL	C29H20ClN5O2	COc1ccc(cc1)c2cc(nc(N3C(C(Cl)C3=O)c4ccccc4)c2C#N)c5nc6ccccc6[nH]5
1582511	CHEMBL2430464		0	526.37	6.33	105.9	5	2	2	4	N	11.56		4.38	4.38	5	37	.21	7	2	1	525.0759	NEUTRAL	C28H17Cl2N5O2	Oc1cc(Cl)ccc1c2cc(nc(N3C(C(Cl)C3=O)c4ccccc4)c2C#N)c5nc6ccccc6[nH]5
1582513	CHEMBL2430466		0	475.93	5.91	85.66	4	1	1	4	N	4.47		3.5	-.92	5	35	.26	6	1	1	475.12	ACID	C28H18ClN5O	ClC1C(N(C1=O)c2nc(cc(c3ccccc3)c2C#N)c4nc5ccccc5[nH]4)c6ccccc6
1582514	CHEMBL2430467		0	510.37	6.57	85.66	4	1	2	4	N		4.99	5.66	5.66	5	36	.22	6	1	1	509.081	NEUTRAL	C28H17Cl2N5O	ClC1C(N(C1=O)c2nc(cc(c3ccccc3Cl)c2C#N)c4nc5ccccc5[nH]4)c6ccccc6
1582515	CHEMBL2430468		0	510.37	6.57	85.66	4	1	2	4	N		9.1	6.01	4.57	5	36	.22	6	1	1	509.081	BASE	C28H17Cl2N5O	ClC1C(N(C1=O)c2nc(cc(c3cccc(Cl)c3)c2C#N)c4nc5ccccc5[nH]4)c6ccccc6
1582516	CHEMBL2430469		0	510.37	6.57	85.66	4	1	2	4	N	13.01	.43	3.74	3.74	5	36	.22	6	1	1	509.081	NEUTRAL	C28H17Cl2N5O	ClC1C(N(C1=O)c2nc(cc(c3ccc(Cl)cc3)c2C#N)c4nc5ccccc5[nH]4)c6ccccc6
1582517	CHEMBL2430470		0	491.93	5.67	105.9	5	2	1	4	N	12.26		3.1	3.1	5	36	.25	7	2	1	491.1149	NEUTRAL	C28H18ClN5O2	Oc1ccccc1c2cc(nc(N3C(C(Cl)C3=O)c4ccccc4)c2C#N)c5nc6ccccc6[nH]5
1582518	CHEMBL2430471		0	491.93	5.67	105.9	5	2	1	4	N	8.92		.85	.84	5	36	.25	7	2	1	491.1149	NEUTRAL	C28H18ClN5O2	Oc1cccc(c1)c2cc(nc(N3C(C(Cl)C3=O)c4ccccc4)c2C#N)c5nc6ccccc6[nH]5
1582519	CHEMBL2430472		0	491.93	5.67	105.9	5	2	1	4	N	10.24	3.31	6.1	6.1	5	36	.25	7	2	1	491.1149	NEUTRAL	C28H18ClN5O2	Oc1ccc(cc1)c2cc(nc(N3C(C(Cl)C3=O)c4ccccc4)c2C#N)c5nc6ccccc6[nH]5
1582520	CHEMBL2430473		0	520.93	5.8	131.48	6	1	2	5	N	3.51		5.23	1.72	5	38	.14	9	1	1	520.1051	ACID	C28H17ClN6O3	[O-][N+](=O)c1cccc(c1)c2cc(nc(N3C(C(Cl)C3=O)c4ccccc4)c2C#N)c5nc6ccccc6[nH]5
1582521	CHEMBL2430474		0	520.93	5.8	131.48	6	1	2	5	N	3.51		4.68	1.17	5	38	.14	9	1	1	520.1051	ACID	C28H17ClN6O3	[O-][N+](=O)c1ccc(cc1)c2cc(nc(N3C(C(Cl)C3=O)c4ccccc4)c2C#N)c5nc6ccccc6[nH]5
1582522	CHEMBL2430475		0	489.96	6.4	85.66	4	1	1	4	N	3.14		8.43	5.28	5	36	.23	6	1	1	489.1356	ACID	C29H20ClN5O	Cc1ccccc1c2cc(nc(N3C(C(Cl)C3=O)c4ccccc4)c2C#N)c5nc6ccccc6[nH]5
1582523	CHEMBL2430476		0	489.96	6.4	85.66	4	1	1	4	N	10.24	3.3	5.17	5.17	5	36	.23	6	1	1	489.1356	NEUTRAL	C29H20ClN5O	Cc1cccc(c1)c2cc(nc(N3C(C(Cl)C3=O)c4ccccc4)c2C#N)c5nc6ccccc6[nH]5
1582524	CHEMBL2430477		0	489.96	6.4	85.66	4	1	1	4	N	10.3	3.42	4.19	4.19	5	36	.23	6	1	1	489.1356	NEUTRAL	C29H20ClN5O	Cc1ccc(cc1)c2cc(nc(N3C(C(Cl)C3=O)c4ccccc4)c2C#N)c5nc6ccccc6[nH]5
1582525	CHEMBL2430478		0	505.95	5.89	94.9	5	1	2	5	N	10.51	10.12	.73	-1.83	5	37	.24	7	1	1	505.1306	BASE	C29H20ClN5O2	COc1cccc(c1)c2cc(nc(N3C(C(Cl)C3=O)c4ccccc4)c2C#N)c5nc6ccccc6[nH]5
1583121	CHEMBL2431068		0	703.8	2.76	212.16	13	3	2	17	N	12.23		1.65	1.65	1	49	.12	14	3	1	703.2775	NEUTRAL	C34H45N3O11S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)S[C@@H]3CN[C@@H](C3)C(=O)Nc4cccc(c4)C(=O)OCOC(=O)C(C)(C)C
1583122	CHEMBL2431069		0	699.68	.79	230.62	15	3	2	13	N	13.47		2.86	2.86	1	49	.19	16	3	1	699.1734	NEUTRAL	C32H33N3O13S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OCC3=C(C)OC(=O)O3)S[C@@H]4CN[C@@H](C4)C(=O)Nc5cccc(c5)C(=O)OCC6=C(C)OC(=O)O6
1583123	CHEMBL2431070		0	531.62	.73	159.56	9	3	1	11	N			9.44	9.44	1	37	.28	10	3	0	531.2039		C26H33N3O7S	CCOC(=O)C1=C(S[C@@H]2CN[C@@H](C2)C(=O)Nc3cccc(c3)C(=O)OCC)[C@H](C)[C@@H]4[C@@H]([C@@H](C)O)C(=O)N14
1583124	CHEMBL2431071		0	515.58	-.09	159.56	9	3	1	1	N			10.45	10.45	1	36	.34	10	3	0	515.1726		C25H29N3O7S	C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C3=C(N2C1=O)C(=O)OCCCOC(=O)c4cccc(NC(=O)[C@@H]5C[C@@H](CN5)S3)c4
1583125	CHEMBL2431072		0	567.64	1.85	246.78	11	3	2	13	N	1.06		5.93	1.51	1	38	.13	13	5	1	567.1458	ACID	C23H29N5O8S2	CC\C=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)COC(=O)N)\c3csc(N)n3
1585822	CHEMBL2436670		0	457.44	.02	209.58	10	2	0	8	N			4.5	4.5	1	30	.23	12	2	1	457.025	NEUTRAL	C16H15N3O9S2	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NS(=O)(=O)c3ccc(cc3)[N+](=O)[O-])C2=O)C(=O)O
1585824	CHEMBL2436672		0	427.45	-.62	189.78	9	3	0	7	N			3.78	3.78	1	28	.29	10	4	0	427.0508		C16H17N3O7S2	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NS(=O)(=O)c3ccc(N)cc3)C2=O)C(=O)O
1585829	CHEMBL2436677		0	576.66	2.39	219.91	9	4	1	12	N		6.21	5.81	5.77	2	38	.17	11	4	1	576.0807	NEUTRAL	C24H24N4O7S3	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NS(=O)(=O)c3ccc(NC(=S)NCc4ccccc4)cc3)C2=O)C(=O)O
1585830	CHEMBL2436678		0	562.64	2.66	219.91	9	4	1	11	N	7.92		1.21	1.1	2	37	.18	11	4	1	562.0651	NEUTRAL	C23H22N4O7S3	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NS(=O)(=O)c3ccc(NC(=S)Nc4ccccc4)cc3)C2=O)C(=O)O
1585831	CHEMBL2436679		0	560.6	.82	204.89	9	4	1	10	N	8.88		1.03	1.02	2	38	.24	12	4	1	560.1036	NEUTRAL	C24H24N4O8S2	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NS(=O)(=O)c3ccc(NC(=O)NCc4ccccc4)cc3)C2=O)C(=O)O
1585832	CHEMBL2436680		0	546.57	.82	204.89	9	4	1	9	N	3.27	4.06	.35	-4.39	2	37	.26	12	4	1	546.0879	ACID	C23H22N4O8S2	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NS(=O)(=O)c3ccc(NC(=O)Nc4ccccc4)cc3)C2=O)C(=O)O
1585836	CHEMBL2436684		0	711.23	4.13	204.66	11	2	2	11	N		8.35	4.76	3.72	3	47	.21	11	2	1	710.073	NEUTRAL	C32H27ClN4O7S3	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NS(=O)(=O)c3ccc(cc3)\N=C/4\SC(=CN4Cc5ccccc5)c6ccc(Cl)cc6)C2=O)C(=O)O
1585837	CHEMBL2436685		0	697.2	4.12	204.66	11	2	2	10	N	10.28	3.14	3.68	3.68	3	46	.23	11	2	1	696.0574	NEUTRAL	C31H25ClN4O7S3	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NS(=O)(=O)c3ccc(cc3)\N=C/4\SC(=CN4c5ccccc5)c6ccc(Cl)cc6)C2=O)C(=O)O
1585839	CHEMBL2436687		0	616.69	1.96	221.73	12	2	2	10	N	9.77	3.14	3.81	3.81	2	41	.29	12	2	1	616.0756	NEUTRAL	C26H24N4O8S3	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NS(=O)(=O)c3ccc(cc3)\N=C/4\SC(=O)CN4Cc5ccccc5)C2=O)C(=O)O
1585841	CHEMBL2436689		0	537.52	-2.54	190.6	11	2	2	9	N	10.55	3.14	3.81	3.81	1	37	.15	13	2	1	537.133	NEUTRAL	C22H24FN5O8S	CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CN3CCN(CC3)c4ccc(cc4F)[N+](=O)[O-])C2=O)C(=O)O
1587264	CHEMBL2440757		0	285.77	4.23	20.31	1	0	0	2	N	10.67	6.29	1.72	1.69	2	20	.6	2	0	0	285.092	NEUTRAL	C17H16ClNO	Cc1ccc(cc1)C2C(Cl)C(=O)N2c3ccc(C)cc3
1587265	CHEMBL2440758		0	257.71	3.26	20.31	1	0	0	2	N			7.05	7.05	2	18	.6	2	0	0	257.0607		C15H12ClNO	ClC1C(N(C1=O)c2ccccc2)c3ccccc3
1587266	CHEMBL2440759		0	292.16	3.92	20.31	1	0	0	2	N	9.4	1.18	3.86	3.86	2	19	.61	2	0	0	291.0218	NEUTRAL	C15H11Cl2NO	ClC1C(N(C1=O)c2ccccc2)c3ccc(Cl)cc3
1587267	CHEMBL2440760		0	415.51	4.75	20.31	1	0	0	2	N			4.79	4.79	2	20	.51	2	0	0	412.8818	NEUTRAL	C15H10Br2ClNO	ClC1C(N(C1=O)c2ccc(Br)cc2)c3ccc(Br)cc3
1587268	CHEMBL2440761		0	292.16	3.92	20.31	1	0	0	2	N			6.32	6.32	2	19	.61	2	0	0	291.0218	NEUTRAL	C15H11Cl2NO	ClC1C(N(C1=O)c2ccc(Cl)cc2)c3ccccc3
1587269	CHEMBL2440762		0	418.06	4.5	20.31	1	0	0	2	N			6.83	6.83	2	20	.4	2	0	0	416.9184	NEUTRAL	C15H10Cl2INO	ClC1C(N(C1=O)c2ccc(I)cc2)c3ccc(Cl)cc3
1590961	CHEMBL2448937		0	327.4	-2.54	138.03	6	3	0	3	N		8.41	2.41	2.39	0	22	.49	7	4	0	327.1253	NEUTRAL	C14H21N3O4S	CC1(C)SC2[C@H](NC(=O)C3(N)CCCC3)C(=O)N2[C@H]1C(=O)O
1592396	CHEMBL3039585		0																					C39H50N6O13S2	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4ccccc4)C(=O)C1=O.CC5(C)[C@@H](N6[C@@H]([C@@]7(C[C@@H]7OC8CCCCC8)C6=O)S5(=O)=O)C(=O)O
1592397	CHEMBL3039586		0																					C39H54N6O13S2Si	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4ccccc4)C(=O)C1=O.CC(C)(C)[Si](C)(C)O[C@H]5C[C@@]56[C@@H]7N([C@@H](C(=O)O)C(C)(C)S7(=O)=O)C6=O
1592402	CHEMBL3039591		0																					C31H38N6O12S2	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4ccccc4)C(=O)C1=O.CC5(C)[C@@H](N6[C@@H](CC6=O)S5(=O)=O)C(=O)O
1594369	CHEMBL3084478		0	572.52	-.44	160.36	7	2	1	7	N	7.96		2.28	2.17	1	36	.26	8	2	0	571.0769	NEUTRAL	C24H27Cl2N3O5S2	C[N+]1(CC2=C(N3[C@H](SC2)[C@H](NC(=O)CSc4cc(Cl)ccc4Cl)C3=O)C(=O)[O-])[C@@H]5CC[C@H]1C[C@@H](O)C5
1595138	CHEMBL3085247		0	505.53	-3	225.38	12	3	2	7	N			.59		2	34	.25	13	4	1	505.0838	NEUTRAL	C19H19N7O6S2	Cn1nnnc1SCC2=C(N3C(SC2)C(NC(=O)[C@H](N)c4ccc5OCOc5c4)C3=O)C(=O)O
1595144	CHEMBL3085253		0	519.62	-1.82	226.58	10	3	1	7	N		1.48	4.59	4.59	2	34	.27	10	4	0	519.0705	NEUTRAL	C21H21N5O5S3	Cc1nnc(SCC2=C(N3C(SC2)C(NC(=O)[C@H](N)c4ccc5OCCc5c4)C3=O)C(=O)O)s1
