SET_NAME,PATTERN_NAME,SMARTS,MIN_COUNT,SEVERITY_SCORE,SEVERITY_COMMENT,COVALENT,SPECIAL_MOL,ORIGINAL_SET,SET_DESCRIPTION,SOURCE,REFERENCE,NumMatchesPubChem2018,EX1,CID_Ex1,EX2,CID_Ex2,EX3,CID_Ex3,EX4,CID_Ex4,EX5,CID_Ex5
NIBR_Screeningdeck_2019,tertiary_halide_sulfate,"[C;X4](-[R0;Cl,Br,I,$(O(S(=O)(=O)[!$(N);!$([O&D1])]))])(-[c,C])(-[c,C])(-[c,C])",1,2,EXCLUDE,0,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",103681,CCOC(=O)C(C(=P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)OCC)C(C(=O)C)(C(=O)NC)Cl,100975523,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)C[C@@H]4[C@@]5([C@@]3(CCC[C@@H]5O)CO4)Br,100975869,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(C(F)(F)F)OS(=O)(=O)F)C(C(F)(F)F)(C(F)(F)F)F,100975882,C1(=C([C@]2(C(=C([C@]2(C1=O)Cl)Cl)Cl)Cl)Cl)Cl,100976188,CCCC[C@](C)(C#N)OS(=O)(=O)C,100977714
NIBR_Screeningdeck_2019,tetraazinane,C1NNC=NN1,1,2,EXCLUDE,0,0,SureChEMBL,"subset of the ToxAlert database, tructural alerts for toxic chemicals and compounds with potential adverse reactions",literature,SureChEMBL ToxAlerts WebPage. https://www.surechembl.org/knowledgebase/169485-non-medchem-friendly-smarts,997,CNC1=C(N=CC=C1)C2=NN/C(=C\3/C=CC(=O)C=N3)/NN2,129251690,C1=CC=C(C=C1)C2NN(C(=NN2C3=CC=C(C=C3)Br)C4=CC=CC=C4)C5=CC=CC=C5,71409804,CC(=O)C1=NN(C(NN1C)C2=CC(=CC=C2)Br)C3=CC=C(C=C3)Cl,4084853,C1NN(C=NN1C2=CC=CC=C2)C3=CC=CC=C3,4097824,C1CCC2(C1)NN=C3N(N2)C(=O)CS3,12830619
NIBR_Screeningdeck_2019,thiadiazolones,"[#8]=[#6]1-,:[#7&v3]-,:[#16&v2]-,:[#6]=,:[#7&v3]1",1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,1175,CNC(=O)C1=CC(=CC=C1)CN2C(=O)N=C(S2)[As]C3=CC=C(C=C3)Cl,87577578,CC(C)N(C(C)C)C(=S)/N=C\1/N(C(=O)N(S1)C)C,12323439,CC1=C(C=C(C=C1)CN2C(=O)N=C(S2)NC3=CC=C(C=C3)C=NC)F,123762291,CC1=CC(=CC2C1C2)CN3C(=O)N(SC3=O)C4CC(=CC=C4)Cl,123767137,CC1C(C=C(C=C1C(=O)NC2=NC(=O)N(S2)CC3=CC=C(C=C3)F)F)F,124018666
NIBR_Screeningdeck_2019,thiatetrazolidine,"[$(Sc1nnn[nH,n-]1),$(Sc1nn[nH,n-]n1)]",1,2,EXCLUDE,0,0,SureChEMBL,"subset of the ToxAlert database, tructural alerts for toxic chemicals and compounds with potential adverse reactions",literature,SureChEMBL ToxAlerts WebPage. https://www.surechembl.org/knowledgebase/169485-non-medchem-friendly-smarts,2494,C[C@@]1([C@@H](N2[C@H](S1(=O)=O)/C(=C/C(=O)[O-])/C2=O)C(=O)[O-])COC(=O)CSC3=NNN=N3.[Na+].[Na+],100983773,C1(=NNN=N1)SSS,129262286,C1CCC(CC1)(CNC(=O)C2=CC=CC3=NC(=CN32)CSC4=NNN=N4)C5=CC=C(C=C5)Cl,89041846,CC(C1C(C(=O)N1S(=O)(=O)[O-])NC(=O)/C(=N/OC)/C2=CSC(=N2)N)SC3=NNN=N3.[Na+],23705518,CC1(O[C@H](C[C@H](O1)C(C2=CC=CC=C2)S(=O)(=O)C3=NNN=N3)CC(=O)O)C,87925866
NIBR_Screeningdeck_2019,thiazolidine_2_4_dione_5_met,"[#6]=[#6]1~[#6;X3](~!@[#7&v3,#8,#16&v2;$(A=[#6]),$(A-[#6]=[#7])])~[#7]~[#6;X3](~[#7&v3,#8,#16&v2;$(*=,:[#6]),$(*-,:[#6]=[#7])])~[#16&v2]1",1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,688054,C1CC(N(C1)C2=NC3=CC=CC=C3C=C2)COC4=CC=C(C=C4)/C=C\5/C(=O)NC(=O)S5,100980073,C1=CC(=CC=C1CN2C(=S)/C(=C/C3=CC=C(C=C3)Cl)/SC2=O)Cl,100990786,C1C[C@H](CC(C1)C2=C(C=CC(=C2)C3=CC=CC=C3)/C=C\4/C(=O)NC(=O)S4)N,129265030,CCN1C(=O)/C(=C/C2=CC(=C(C(=C2)O)O)[N+](=O)[O-])/SC1=O,129270736,C1C2CC3CC1CC(C2)C3C(=O)NCCN4C(=O)/C(=C\C5=CC=C(C=C5)F)/SC4=O,133727247
NIBR_Screeningdeck_2019,thiazolidinediones,"[O;$(O=C-[NH]),$(O=C-N=C),$([OH]-C=N)]~[C;X3]1~[N]~[C;X3](~[O;$(O=C-[NH]),$(O=C-N=C),$([OH]-C=N)])-S-[CH]1-[#6]",1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,8823,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=C(C=CC=N3)O,100995317,C1=CC=C(C=C1)CCC2=C(NC3=C2C=C(C=C3)C4C(=O)NC(=O)S4)C5=CC=CC=C5,100996718,CC1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC=CC=C3CC4C(=O)NC(=O)S4)C)O,87577873,C1CN(CCC1C2=CC=C(C=C2)N)C(=O)CC3C(=O)NC(=O)S3,87578577,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=NC=C(C=C3)OC(=O)C[C@H](C(=O)NCCCOCCOCCOCCCNC(=O)CCCC[C@H]4[C@H]([C@H](CS4)N)N)NC(=O)C5=CC=C(C=C5)C6(NN6)C(F)(F)F,89032632
NIBR_Screeningdeck_2019,thiazolidines,[S;X2]1[C;X4;R1]N[C;R1][C;R1]1,1,1,FLAG,0,0,Inhouse,N.A.,inhouse,no ref,172776,CCN1CCSC1/C=C/C2C(=O)N(C(=S)S2)CC(=O)O,100978987,C1CSC(N1)[C@@H]([C@H]([C@@H]([C@@H](COCC2=CC=CC=C2)OCC3=CC=CC=C3)O)OCC4=CC=CC=C4)O,100979524,C1CSC(N1)[C@@H]([C@@H]([C@H]2[C@@H](COC(O2)C3=CC=CC=C3)O)O)O,100979525,CC1(O[C@@H]([C@@H](O1)[C@@H]([C@@H](CO)O)O)C2NCCS2)C,100979526,CCCCCC1=CC=CC(=O)C1=C2N[C@@H](CS2)[C@@]3(N([C@@H](CS3)C(=O)OC)C)C,100980460
NIBR_Screeningdeck_2019,thio_ketone,[#6]-[#6](=[#16])-[#6],1,0,ANNOTATION,0,0,PAINS_B,"pan-assay interference compounds, identify promiscuious binders in alpha screen assays",literature,"Baell, J. B., & Holloway, G. A. (2010). New substructure filters for removal of pan assay interference compounds (PAINS) from screening libraries and for their exclusion in bioassays. Journal of medicinal chemistry, 53(7), 2719-2740.",32572,CC(=S)CCCC[Si](C)(C)C,100977889,CC1(C(=S)C(C12C(S2)(Cl)Cl)(C)C)C,100978249,C/C(=C/C(=S)C1=CC=CC=C1)/NC2=CC=CC=C2,100978829,COC1=CC=C(C=C1)N/C(=C/C(=S)C(F)(F)F)/C2=CC=C(C=C2)Cl,100978834,CC1=CC=C(C=C1)/C=C/C(=S)C2=CC=C(C=C2)C,100984583
NIBR_Screeningdeck_2019,thiobenzothiazole_2,c12ccccc1(SC(=S)N2),1,2,EXCLUDE,0,0,Brenk,"Unwanted functionalities like potentially mutagenic groups, unfavourable pharmacokinetic properties, reactive groups, or compounds which are likely to interfere with typical HTS assays",literature,"Brenk, R.; Schipani, A.; James, D.; Krasowski, A.; Gilbert, I. H.; Frearson, J.; Wyatt, P. G. Lessons learnt from assembling screening libraries for drug discovery for neglected diseases. ChemMedChem 2008, 3, 435– 444, DOI: 10.1002/cmdc.200700139",22,C1CCC(CC1)S2(C3=CC=CC=C3NC2=S)SN,54563059,CCOC1=CC2=C(C=C1)NC(=S)S2(=S)=S,54161409,CCC[C@](C(=O)OCNCC1=CC=CC(=C1)CC)(N)[N+]2(C3=CC=CC=C3SC2=S)C4=CC(=CC(=C4)F)F,90891051,C1C=NC(CO1)C2=C3C(=CC=C2)S(=S)C(=S)N3,57177337,C1=CC=C2C(=C1)[NH2+]C(=[SH+])S2.C1=CC=C2C(=C1)[NH2+]C(=[SH+])S2.[S-2].[S-2].[Fe+3].[Fe+3],3327615
NIBR_Screeningdeck_2019,thiobenzothiazole_1,c12ccccc1(SC(S)=N2),1,2,EXCLUDE,0,0,Brenk,"Unwanted functionalities like potentially mutagenic groups, unfavourable pharmacokinetic properties, reactive groups, or compounds which are likely to interfere with typical HTS assays",literature,"Brenk, R.; Schipani, A.; James, D.; Krasowski, A.; Gilbert, I. H.; Frearson, J.; Wyatt, P. G. Lessons learnt from assembling screening libraries for drug discovery for neglected diseases. ChemMedChem 2008, 3, 435– 444, DOI: 10.1002/cmdc.200700139",20,C=S1C2=CC=CC=C2N=C1S(=C)N=O,87347616,C1CCC(CC1)NS(=O)(=O)C2=NC3=CC=CC=C3S2=S,54088828,C1COCCN1SSC2=NC3=CC=CC=C3S2(=S)=S,19029859,CSC1=NC2=C(C=CC=C2S1=CC3=CC=CC=C3)C(=O)NN,129845274,CS(=O)(=O)C1=NC2=CC=CC=C2[S]1N/N=C\3/C(=CC4=C(C3=O)C=CC(=C4)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],11970754
NIBR_Screeningdeck_2019,thiocarbamate,"S!@C(=!@[O,S])!@[#7]",1,2,EXCLUDE,0,0,Inpharmatica,filter groups that are generally undesirable during drug design,literature,Inpharmatica Inc. http://www.inpharmatica.co.uk/,57652,CCOC(CSC(=S)N1CCC2(CC1)OCCO2)OCC,100982528,CN(C)C(=O)SCC(=O)O,100984809,C1CCN(CC1)C(=O)SCC(=O)O,100984810,CCN(CC)C(=S)SCC1=CC=C(C=C1)C(=O)ON2C(=O)CCC2=O,100985282,CC(/C(=N\NC(=S)SC)/C)NC(=O)C,100986439
NIBR_Screeningdeck_2019,thiocarbamate_5_ring,"[#7,#16&v2;$([#7,#16]=[#6]1-[#7]-[#6]-[#7,#6]-[#16]-1),$([#7,#16;H1,H2]-[#6]1=[#7]-[#6]-[#7,#6]-[#16]-1)]=,-[#6]1=,-[#7]-[#6&X4]-[#7,#6&X4]-[#16&v2]-1",1,1,FLAG,0,0,Inhouse,N.A.,inhouse,no ref,77992,CC1=CC=C(C=C1)S(=O)(=O)N=C2N([C@H]([C@@H](S2)C(=O)C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5,100992571,C1[C@H](C(=C[C@H](C1NCCCCNCCNCCO)Cl)S(=O)(=O)NC2=NCNS2)F,129264605,CC(CNC1=NCC(S1)C2=CC=CC=C2)N3CCCC3,81533206,CC1=NC=C(C=C1)NC2=NC(CS2)CC3=CC=CC=C3,81546300,C1CSC(=N1)NC(=O)CN2C=C(C=CC2=O)C(F)(F)F,133731617
NIBR_Screeningdeck_2019,thiocarbonate,"SC(=O)[O,S]",1,2,EXCLUDE,0,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",10583,C1=C[CH]N2C(=C1)OC(=O)S2,100982011,C1(=C(C(=C(C(=C1F)F)SC(=O)SC2=C(C(=C(C(=C2F)F)F)F)F)F)F)F,100985732,CC1(OC[C@@H]([C@H](O1)CCO[Si](C)(C)C(C)(C)C)OCSC(=O)S)C,100987340,CCOC(=O)[C@H]([C@H](C)C(=O)OC)SC(=O)OC,100996240,CN(C)CCCOC(=O)SC,129253915
NIBR_Screeningdeck_2019,thiocyanate,[#16]-[#6]#[#7],1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,18669,CCC[C@@H](C#N)SC#N,100977710,C1CCC(CC1)[C@@H](C#N)SC#N,100977713,C[C@](CSC#N)(C(=O)OC)NCC1=CC=C(C=C1)OC,100979820,CC1=CC(=CC=C1)C(C(C(=O)C2=CC=CC=C2)SC#N)NC3=CC=CC=C3C(=O)O,100992547,CC1(O[C@H]2[C@H](OC3[C@@H]([C@H]2O1)OC(O3)(C)C)/C=C/CSC#N)C,100999191
NIBR_Screeningdeck_2019,thioester_acyclic,"[#6;R0;$([#6](=[#8])-[#16;v2]),$([#6](=[#16;v2])-[#8,#16;v2])]",1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,195381,CC1=C(C(=C(C(=C1CC[C@@H](C)O)OC)C)OC)C(=O)SC,100976783,C[C@H](C[C@H]1CC[C@H](O1)[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)OP(=O)(O)O)O)O,100977022,C[C@@H](CC(=O)SC(C)(C)C)C(C(=O)OC)C(=O)OC,100977503,CC(C)C[C@@H](C#N)SC(=O)C,100977706,CC(=O)S[C@H](C#N)C1CCCCC1,100977707
NIBR_Screeningdeck_2019,thioester_thiolactone,"[S;X2;H0]C=[O,N]",1,1,FLAG,0,0,Inhouse,N.A.,inhouse,no ref,962634,C1CC(SC(=O)C1)C(=O)OC(=O)C(F)(F)F,100976740,CC1=C(C(=C(C(=C1CC[C@@H](C)O)OC)C)OC)C(=O)SC,100976783,C[C@H](C[C@H]1CC[C@H](O1)[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)OP(=O)(O)O)O)O,100977022,C[C@@H](CC(=O)SC(C)(C)C)C(C(=O)OC)C(=O)OC,100977503,C1CCC(CC1)[C@H]2CNC(=O)S2,100977730
NIBR_Screeningdeck_2019,thioether_count_2,[#6]-[S;X2]-[#6],2,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,450045,CC1(C([N+](=C(N1[O-])C2=CC=C(C=C2)C3=CSC(=C4SC5=C(S4)SCCS5)S3)[O-])(C)C)C,100976070,CCCCCOC1=C(SC(=C1OCCCCC)C=C2SC(=C(S2)SC)SC)C=C3SC(=C(S3)SC)SC,100976302,C1=CC=C(C=C1)SC(C2=NC=CN2)SC3=CC=CC=C3,100976438,COC1=C(C=C(C=C1)C(=O)C=C(SC)SC)[N+](=O)[O-],100976511,CC1(CC(S1)CSC)CSC,100976772
NIBR_Screeningdeck_2019,thiol_count_2,"[#16;H1;X2;!$([#16]-[#6](-,:[#7,#8,#16])=,:[#7])]",2,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,46817,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CS)CS)CC2=CC=CC=C2,100975529,CCO[P-](OCC)(S)S,100975697,C(=C(S)[S])=[SH+],100975865,C1=CC=C(C(=C1)NC(=O)C2=CC=C(S2)C(=O)NC3=CC=CC=C3S)S,100977513,C[C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC3=CN=CN3)CS)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CN)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC4=CC=C(C=C4)O)C(=O)N[C@@H](CC5=CC=C(C=C5)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N,100978099
NIBR_Screeningdeck_2019,thiomorpholinedione,N1C(=O)CSCC1=O,1,0,ANNOTATION,0,0,SureChEMBL,"subset of the ToxAlert database, tructural alerts for toxic chemicals and compounds with potential adverse reactions",literature,SureChEMBL ToxAlerts WebPage. https://www.surechembl.org/knowledgebase/169485-non-medchem-friendly-smarts,1635,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)N2C(=O)CSCC2=O)OC(=O)C)OC(=O)C,100999996,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H]([C@H](O[C@H]([C@@H]2OCC3=CC=CC=C3)O[C@@H]4[C@H](O[C@H]([C@@H]([C@H]4OCC5=CC=CC=C5)OCC6=CC=CC=C6)OCC7=CC=CC=C7)COCC8=CC=CC=C8)COCC9=CC=CC=C9)O)N1C(=O)CSCC1=O)OC(=O)C)OC(=O)C,100999999,CCCCCCN1C(=O)C(=NO)SC(=NO)C1=O,123767826,CC1C(=O)N(C(=O)CS1)CC(=O)NC2=CC=C(C=C2)OC(F)(F)F,4079530,CC(C)(CCN)N1C(=O)CSCC1=O,130899063
NIBR_Screeningdeck_2019,thionoester,COC(=S)C,1,2,EXCLUDE,0,0,MLSMR,"chemically reactive functional groups that would interfere with HTS, as well as compounds likely to be promiscuous aggregators",literature,"Laggner, C., Shayo, Y., Hendarto, C., Johnson, C. R., & Loomis, C. R. Large scale storage stability analysis of molecules in the NCATS SMR (formerly MLSMR)",6599,C[C@]12CCCC(C1CC[C@@]3(C2CC(=S)O3)C)(C)C,100986790,CCOC(=S)CC(C1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)C,100999829,CCCCCC/C=C\COC(=O)CCCCCCCC(COC(=S)CC(CC(CN(C)C)(C)C)(C)C)CCCCCCCC(=O)OC/C=C\CCCCCC,129253918,C=CCC(=C)C(=O)OC(=S(=O)=O)C=C,87577715,C1=CC(=CC=C1C=CC(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C([O+]=C4C=C(C=C(C4=C3)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COC(=S)CC(=O)O)O)O)O)O)C6=CC(=C(C(=C6)O)O)O)O)O)O)O,100916163
NIBR_Screeningdeck_2019,thioperoxide,A-[S;X2]-O,1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,34381,CC(C#CC#CC(C)OSC(Cl)(Cl)Cl)OSC(Cl)(Cl)Cl,100979256,CC(C#CC#CC(C)(C1=CC=CC=C1)OSC(Cl)(Cl)Cl)(C2=CC=CC=C2)OSC(Cl)(Cl)Cl,100979260,CC(=C=C(C#CC(C)(C)OSC(Cl)(Cl)Cl)S(=O)C(Cl)(Cl)Cl)C,100979262,CO/C(=C\C1=CC=CC=C1)/SOOC2=CC=CC=C2,100984367,C[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CSOC(C)(C)C)C(=O)OC(C)(C)C)NC(=O)[C@H](C)NC(=O)OCC2=CC=CC=C2,100985477
NIBR_Screeningdeck_2019,thiophene_hydroxy,s1ccc(c1)-[#8]-[#1],1,2,EXCLUDE,0,0,PAINS_B,"pan-assay interference compounds, identify promiscuious binders in alpha screen assays",literature,"Baell, J. B., & Holloway, G. A. (2010). New substructure filters for removal of pan assay interference compounds (PAINS) from screening libraries and for their exclusion in bioassays. Journal of medicinal chemistry, 53(7), 2719-2740.",12771,C1=C2C(=CN=C1Cl)N=CN2C3=CC(=C(S3)C(=O)O)O,87597214,CCCCC(=O)OC(=O)C1=CC(=CS1)O,87599491,CC(C)C1=COC(=C1)[C@@H](C(=C)C)NC2=NS(=O)N=C2NC3=CSC(=C3O)S(=O)(=O)N4CCCC4,89040894,CCC1=CSC(=C1O)C(=O)OC,89040936,CC1=C(SC2=C1C(=O)C3=CC(=C(C=C3N2C4CC4)N5CCNCC5)F)C(=O)N.CC1=C(SC2=C1C(=O)C3=CC(=C(C=C3N2C4CC4)N5CCC(C5)N)F)C(=O)N.CC1=C(C2=C(S1)N(C3=CC(=C(C=C3C2=O)F)F)C4CC4)O.C1CC1N2C3=C(C(=C(C=C3C(=O)C4=C2SC(=C4O)C(=O)N)F)F)F,123754264
NIBR_Screeningdeck_2019,thiophene_simple,"s1[c;H1,$(c-[F,Cl,Br,I]),$(c-[#7](~[#8&X1])~[#8&X1])][c;H1,$(c-[F,Cl,Br,I]),$(c-[#7](~[#8&X1])~[#8&X1])]c[c;H1,$(c[cH]),$(c-[F,Cl,Br,I]),$(cc-[F,Cl,Br,I]),$(c-[#7](~[#8&X1])~[#8&X1]),$(cc-[#7](~[#8&X1])~[#8&X1])]1",1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,2564855,C[C@H]1CC[C@H]2C([C@]3([C@H](C[C@]4([C@@H]5CC[C@H]6[C@]7([C@]5(C[C@]4([C@@H]3CN2C1)O)O[C@@]6([C@H](CC7)OC(=O)C8=CSC=C8)O)C)O)O)O)(C)O,100975497,CC(=C(C)N=O)NOCC1=CSC=C1,100975604,CC1=CC(=C(C(=C1S(=O)(=O)CC2=CSC=C2)C)S(=O)(=O)CC3=CSC=C3)C,100975605,CCOC(=C(C(C1=CC=CS1)O)[N+]#N)[O-],100976235,CCCCCCCCCCCCOC1=CC=C(C=C1)C#CC2=CC(=C(C=C2C3=CC=C(S3)C4=CC=CS4)C5=CC=C(S5)C6=CC=CS6)C#CC7=CC=C(C=C7)OCCCCCCCCCCCC,100976272
NIBR_Screeningdeck_2019,thiophosphothionate,"P(=S)(-[S;H1,H0$(S(P)C)])(-[O;H1,H0$(O(P)C)])(-N(C)C)",1,2,EXCLUDE,0,0,SureChEMBL,"subset of the ToxAlert database, tructural alerts for toxic chemicals and compounds with potential adverse reactions",literature,SureChEMBL ToxAlerts WebPage. https://www.surechembl.org/knowledgebase/169485-non-medchem-friendly-smarts,172,C1CC2=CC=CC=C2[C@H]1N=C3N(CCO3)P(=S)(O)S,87596244,CN1C(CCOP1(=S)SC)C#C,88889968,CCOP(=S)(N1CCOCC1)S,4073937,CCCCSP(=S)(N(C=NSC1=CC=CC=C1)C(C)C)OCC,88791417,CCC(C)SP(=S)(N1CCOC1=O)OCC,13649647
NIBR_Screeningdeck_2019,thiosulfoxide,"[C,c][S;X3](~O)-S",1,2,EXCLUDE,0,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",1427,CC1(CC(C2(SC1S(=O)S2)C3=CC=CC=C3)(C)C)C,100980871,C1[C@H]([C@H](S(=O)S1)CO)O,100984150,CCCCC(C)CCS(=O)S(=O)CCCC(C)CCC,87582626,CC1C2=NC(=CS2)C=C/C=C/C(=O)C(/C=C(/CCC3(CC(=O)N1)C(C(=O)SS3=O)(C)O)\C)O,134689771,C1C(CS(=O)S1)O,12302099
NIBR_Screeningdeck_2019,thiourea_thioester_cyclic,"[#16&v2]~[#6&X3&R1;!$([#6]1(-A):[a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])]1);!$([#6]1(-A):[a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])]1)](~[#7&v3])~@[#7&v3,#6]",1,1,FLAG,0,0,Inhouse,N.A.,inhouse,no ref,1585916,C1CCC2=C(C1)C=CC(=C2)OCC3=NNC(=S)N3/N=C\C4=CC=C(C=C4)[N+](=O)[O-],100975414,COC1=CC=C(C=C1)CN2CC(C(C2=S)C(=O)OC)C=C,100975932,CN(CCCNN1CNC(=S)NC1=S)C2=CC=C(C=C2)N=NC3=CC=C(C=C3)S(=O)(=O)CCOS(=O)(=O)[O-].[Na+],100977250,C1(=C2C(=NSS2)Cl)C(=O)NC(=S)NC1=O,100977696,C1(=O)C(=NNC(=S)N1)Br,100977951
NIBR_Screeningdeck_2019,thiuram_disulfide_dithiocarbamate,"[#16&v2]~[#6&X3;!$([#6]1(-A):[a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])]1);!$([#6]1(-A):[a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])][a;!$(a=*);!$(nc-[#8,#16&v2;H1]);!$(nc=[#8,#16&v2])]1)](~[#7&v3])~[#16&v2]",1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,292517,CCN1CCSC1/C=C/C2C(=O)N(C(=S)S2)CC(=O)O,100978987,CCOC(CSC(=S)N1CCC2(CC1)OCCO2)OCC,100982528,CCN(CC)C(=S)SCC1=CC=C(C=C1)C(=O)ON2C(=O)CCC2=O,100985282,CC(/C(=N\NC(=S)SC)/C)NC(=O)C,100986439,CC1=C(SC(=S)N1C2=CC=CC=C2N3C(=C(SC3=S)C(=C4SC(=C(S4)C)C)C(=C5SC(=C(S5)C)C)C6=C(N(C(=S)S6)C7=CC=CC=C7N8C(=C(SC8=S)C)C)C)C)C,100988392
NIBR_Screeningdeck_2019,triacylamine,"[$(N(-C(=O))(-C(=O))(-C(=O))),$(n([#6](=O))([#6](=O))([#6](=O)))]",1,2,EXCLUDE,0,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",13415,CC1=CN(C(=O)N(C1=O)C(=O)C2=CC=CC=C2)[C@@H]3C[C@@H](C=C3)CO[Si](C4=CC=CC=C4)(C5=CC=CC=C5)C(C)(C)C,100978263,C=C1[C@@H]([C@H]([C@H]([C@H](O1)COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)OC(=O)N5C(=O)C6=CC=CC=C6C5=O,100981937,CC(C)(C)OC(=O)N1C=CC2=C1C=CC(=C2C[N+](C(=O)OC(C)(C)C)(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C[Si](C)(C)C,100988864,C#CCCCN1C=CC(=O)N(C1=O)C(=O)C2=CC=CC=C2,100999362,C[Si](C)(C)C1=C([C@@H]2[C@@H]3C(=C1)CCCN3C(=O)N(C2=O)C(=O)C4=CC=CC=C4)[Si](C)(C)C,100999390
